service_name,row_number,category_1,category_2,category_3,category_4,precondition,test_step,expected_result,priority,priority_raw,os,os_raw,version,compound_attribute,precond_categories,ui_visibility,data_change,function_behavior,permission_auth,exception_error,network_server,notification,multi_device_os,state_persistence,content_media,has_precondition,automation_candidate,manual_required
1.가입,10,알림 권한 허용 요청,알림 권한 허용 요청 팝업 표시 확인,,,최초 설치,앱 설치 후 최초 실행,"카카오톡 시작화면 내 팝업이 표시된다.
----------
'카카오톡'에서 알림을 보내고자 합니다.

경고, 사운드 및 아이콘 배지가 알림에 포함될 수 있습니다. 설정에서 이를 구성할 수 있습니다.

허용 안함 , 허용",P1,1.0,ios,I,v25.2.0,UI노출확인+권한인증확인+예외에러확인+알림푸시확인,"권한_허용,알림_허용",1,0,0,1,1,0,1,0,0,0,1,1,0
1.가입,12,알림 권한 허용 요청,알림 권한 설정 확인,권한 허용 안함,,,"팝업에서 ""허용 안함"" 선택 후 권한 확인",디바이스 설정 - 알림 - 카카오톡 알림 허용 확인 시 Off로 설정,P1,1.0,ios,I,v25.2.0,권한인증확인+알림푸시확인+멀티디바이스OS,"권한_허용,알림_허용",0,0,0,1,0,0,1,1,0,0,0,0,0
1.가입,13,알림 권한 허용 요청,알림 권한 설정 확인,권한 허용,,,"팝업에서 ""허용"" 선택 후 권한 확인",설정 - 알림 - 카카오톡 알림 허용 확인 시 On으로 설정,P1,1.0,ios,I,v25.2.0,권한인증확인+알림푸시확인,"권한_허용,알림_허용",0,0,0,1,0,0,1,0,0,0,0,0,0
1.가입,25,로그인 제한,인증뺏긴 전화번호 계정 로그인 제한,권한 허용,디폴트 문구,"인증뺏김 상태
전화번호 계정 상태에서 인증뺏김 상태",1. 로그인 화면에서 사전조건의 계정 입력 후 [카카오계정 로그인] 버튼 클릭,"1. 팝업이 표시된다.
: 카카오 계정 또는 비밀번호를 다시 확인해주세요.
[확인]",P3,3.0,common,app,_x0008_v25.2.0,UI노출확인+권한인증확인+예외에러확인+알림푸시확인,"로그인,특정_계정,권한_허용",1,0,0,1,1,0,1,0,0,0,1,1,0
1.가입,27,국가 코드 자동 입력,국가코드 설정 우선순위 확인,권한 허용,디폴트 문구,언어설정 : 한국 외,"1. 로그인 화면에서 010번호로 로그인
2. 약관 동의 후 전화번호 입력 화면의 국가코드 확인",2. 국가코드는 +82 로 선택되어 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,UI노출확인+권한인증확인,"로그인,권한_허용",1,0,0,1,0,0,0,0,0,0,1,1,0
1.가입,29,전화번호 계정 노멀라이즈,+ 문자 노멀라이즈 처리,권한 허용,디폴트 문구,+82NNNNNNNNNNN,1. 전화번호 계정을 사전조건의 형태로 입력 후 로그인 시도,1. 인증번호 입력단계로 이동된다.,P3,3.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,"로그인,권한_허용",0,0,1,1,0,0,0,0,0,0,1,1,0
1.가입,30,전화번호 계정 노멀라이즈,-처리,권한 허용,디폴트 문구,NNN-NNNN-NNNN,1. 전화번호 계정을 사전조건의 형태로 입력 후 로그인 시도,1. 인증번호 입력단계로 이동된다.,P3,3.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,"로그인,권한_허용",0,0,1,1,0,0,0,0,0,0,1,1,0
1.가입,31,전화번호 계정 노멀라이즈,스페이스 처리,권한 허용,디폴트 문구,NNN NNNN NNNN,1. 전화번호 계정을 사전조건의 형태로 입력 후 로그인 시도,1. 인증번호 입력단계로 이동된다.,P3,3.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,"로그인,권한_허용",0,0,1,1,0,0,0,0,0,0,1,1,0
1.가입,33,비밀번호 자리수 체크로직,비밀번호 자리수 제한 확인,권한 허용,디폴트 문구,3자 입력,"1. 비밀번호 3자까지 입력
2. 비밀번호 4자까지 입력
3. 비밀번호 32자까지 입력
4. 비밀번호 32자 초과 입력","1. [카카오계정 로그인] 버튼 비활성화
2. [카카오계정 로그인] 버튼 활성화된다.
3. 32자 비밀번호가 입력된다.
4. 32자 초과 자리수는 입력되지 않는다.",P1,1.0,common,app,_x0008_v25.2.0,,"로그인,권한_허용",0,0,0,1,0,0,0,0,0,0,1,1,0
1.가입,34,비밀번호 자리수 체크로직,비밀번호 자리수 제한 확인,권한 허용,디폴트 문구,4자,1. 비밀번호 4자인 계정 입력 후 로그인 시도,"1. 로그인 시도가 처리되며, 약관 동의 화면으로 전환",P3,3.0,common,app,_x0008_v25.2.0,,"로그인,권한_허용",0,0,0,1,0,0,0,0,0,0,1,0,0
1.가입,35,비밀번호 자리수 체크로직,비밀번호 자리수 제한 확인,권한 허용,디폴트 문구,32자,1. 비밀번호 32자인 계정 입력 후 로그인 시도,"1. 로그인 시도가 처리되며, 약관 동의 화면으로 전환",P3,3.0,common,app,_x0008_v25.2.0,,"로그인,권한_허용",0,0,0,1,0,0,0,0,0,0,1,0,0
1.가입,38,계정 유효성 확인,ID오입력,권한 허용,디폴트 문구,존재하지 않는 계정,"1. 이메일 또는 전화번호 필드에 존재하지 않는 계정 입력 후 [카카오계정 로그인] 버튼 클릭
2. [확인] 버튼 클릭","1. 팝업이 발생된다.
: 카카오계정 또는 비밀번호를 다시 확인해 주세요.[확인]
2. 팝업이 닫힌다.",P1,1.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",0,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,39,계정 유효성 확인,PW오입력,권한 허용,디폴트 문구,,"1. 잘못된 비밀번호 입력 후 로그인 시도
2. [확인] 버튼 클릭","1. 팝업이 발생된다.
: 카카오계정 또는 비밀번호를 다시 확인해 주세요.[확인]
2. 팝업이 닫힌다.",P1,1.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",0,0,0,1,1,0,1,0,0,0,0,0,0
1.가입,41,비밀번호 입력 제한,입력제한 확인,권한 허용,디폴트 문구,오입력 19회 상태,"1. 비밀번호 오입력 상태로 로그인 시도(19회상태)
2. 비밀번호 오입력 상태로 로그인 시도(20회상태)","1. 팝업이 발생된다.
: 카카오계정 또는 비밀번호를 다시 확인해 주세요.[확인]
2. 팝업이 발생된다.
: 비밀번호 입력 제한 횟수를 초과했습니다. 2시간 후에 다시 시도해 주세요. (확인)",P3,3.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",0,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,42,비밀번호 입력 제한,입력제한 확인,권한 허용,디폴트 문구,,1. 비밀번호 오입력 후 팝업을 닫는다.,1. [확인] 버튼이 비활성화로 변경,P3,3.0,common,app,_x0008_v25.2.0,,"로그인,권한_허용",0,0,0,0,0,0,1,0,0,0,0,0,0
1.가입,44,계정 당 재가입 제한,입력제한 확인,권한 허용,디폴트 문구,탈퇴횟수 = 2회,1. 사전조건의 계정으로 로그인 시도,"1. 팝업이 발생된다.
: 탈퇴/가입을 반복하여 가입이 제한되었습니다. 24시간 후에 다시 시도해 주세요.",P3,3.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+알림푸시확인,"로그인,특정_계정,권한_허용",0,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,46,로그인 가능 시도횟수 제한,이메일,권한 허용,디폴트 문구,유니크한 이메일 또는 전화번호 로그인 시도 횟수 4회 상태,"1. 다른 이메일 +잘못된 비밀번호로 로그인 시도(제한4회 상태)
2. 다른 이메일 으로 로그인 시도(제한5회 상태)
3. 제한 걸린 이메일 + 올바른 비밀번호로 로그인 시도","1. 팝업이 발생된다.
: 카카오계정 또는 비밀번호를 다시 확인해 주세요.[확인]
2. 로그인 실패하며 팝업이 발생된다.
로그인 제한 횟수를 초과했습니다. 24시간 후에 다시 시도해 주세요. (확인)
3. 로그인 시도가 처리되며, 약관 동의 화면으로 전환",P3,3.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",0,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,47,로그인 가능 시도횟수 제한,전화번호,권한 허용,디폴트 문구,유니크한 이메일 또는 전화번호 로그인 시도 횟수 4회 상태,"1. 다른 전화번호+잘못된 비밀번호로 로그인 시도(제한4회 상태)
2. 다른 전화번호로 로그인 시도(제한5회 상태)
3. 제한 걸린 전화번호 + 올바른 비밀번호로 로그인 시도","1. 팝업이 발생된다.
: 카카오계정 또는 비밀번호를 다시 확인해 주세요.[확인]
2. 로그인 실패하며 팝업이 발생된다.
로그인 제한 횟수를 초과했습니다. 24시간 후에 다시 시도해 주세요. (확인)
3. 로그인 시도가 처리되며, 약관 동의 화면으로 전환",P3,3.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",0,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,49,제재 랜딩 처리,이용제재,권한 허용,디폴트 문구,이용제재 계정 로그인,"1. 이용제재 상태의 계정으로 로그인 시도
2. [상세보기] 클릭
3. [닫기] 버튼 클릭","1. 팝업이 발생된다.
: 현재 이 카카오계정으로 로그인 할 수 없습니다. 자세한 사항은 상세 보기 버튼을 눌러 확인해 주세요.[취소] [상세보기]
2. 이용제재  안내 페이지로 이동된다. 이용제재 안내 및 [닫기] 버튼이 확인된다.
3. 로그인 화면으로 돌아온다.",P3,3.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인+예외에러확인+알림푸시확인,"로그인,특정_계정,권한_허용",0,0,1,1,1,0,1,0,0,0,1,1,0
1.가입,50,제재 랜딩 처리,"보호조치
: 로그인 시도 스킵 처리 확인",권한 허용,디폴트 문구,보호조치 계정 로그인,"1. 보호조치 상태의 계정으로 로그인 시도
2. [상세보기] 클릭
3. 비밀번호 재설정 과정 완료","1. 팝업이 발생된다.
: 현재 이 카카오계정으로 로그인 할 수 없습니다. 자세한 사항은 상세 보기 버튼을 눌러 확인해 주세요.[취소] [상세보기]
2. 보호조치 안내 페이지로 이동된다. 보호조치 안내 및 [비밀번호 재설정] 버튼이 확인된다.
3. 비밀번호 재설정이 완료되며 로그인 시도가 처리되며, 약관 동의 화면으로 전환된다.",P3,3.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인+예외에러확인+알림푸시확인,"로그인,특정_계정,권한_허용",0,0,1,1,1,0,1,0,0,0,1,1,0
1.가입,52,휴면 랜딩 처리,"휴면
: 로그인 시도 스킵 처리",권한 허용,디폴트 문구,휴면 계정으로 로그인,"1. 휴면 상태의 계정으로 로그인 시도
2. [확인] 버튼 클릭","1. 팝업이 발생된다.
: 카카오 서비스를 1년 이상 이용하지 않아 개인정보 보호를 위해 카카오계정이 휴면상태로 전환되었습니다.
카카오계정을 휴면 해제 하려면 확인 버튼을 눌러주세요. [취소] [확인]
2. 로그인 시도가 처리되며, 약관 동의 화면으로 전환된다.",P3,3.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인+예외에러확인+알림푸시확인,"로그인,특정_계정,권한_허용",0,0,1,1,1,0,1,0,0,0,1,1,0
1.가입,54,계정/비밀번호 찾기,이메일 또는 전화번호를 모르겠어요,권한 허용,랜딩 확인,,"1. 로그인 페이지 내 [카카오계정 또는 비밀번호 찾기] 버튼 클릭
2. 팝업에서 [이메일 또는 전화번호를 모르겠어요] 클릭","1. 팝업이 표시된다.
: 카카오계정으로 로그인하는데 도움이 필요하신가요?
[이메일 또는 전화번호를 모르겠어요]
[비밀번호를 모르겠어요]
2. 카카오계정 찾기 페이지로 이동된다.
: 상단 헤더 영역에 ""카카오계정 찾기"" 표시",P3,3.0,common,app,_x0008_v25.2.0,UI노출확인+기능동작확인+권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",1,0,1,1,1,0,1,0,0,0,0,1,0
1.가입,55,계정/비밀번호 찾기,비밀번호를 모르겠어요,권한 허용,랜딩 확인,,"1. 로그인 페이지 내 [카카오계정 또는 비밀번호 찾기] 버튼 클릭
2. 팝업에서 [비밀번호를 모르겠어요] 클릭","1. 팝업이 표시된다.
: 카카오계정으로 로그인하는데 도움이 필요하신가요?
[이메일 또는 전화번호를 모르겠어요]
[비밀번호를 모르겠어요]
2. 카카오계정 찾기 페이지로 이동된다.
: 상단 헤더 영역에 ""비밀번호 재설정"" 표시",P3,3.0,common,app,_x0008_v25.2.0,UI노출확인+기능동작확인+권한인증확인+예외에러확인+알림푸시확인,"로그인,권한_허용",1,0,1,1,1,0,1,0,0,0,0,1,0
1.가입,57,로그인 버튼 활성화,활성화 확인,권한 허용,랜딩 확인,디폴트 상태,"1. 톡 실행 후 입력필드를 확인한다.
2. ID를 입력한다.
3. 비밀번호를 입력한다.
4. ID입력을 삭제한다.
5. ID입력 후 비밀번호를 삭제한다.","1. ID/PW 입력필드가 비어있으며 place holer텍스트가 노출
: 이메일 또는 전화번호
: 비밀번호
2. 로그인 버튼은 비활성화 상태 유지
3. 로그인 버튼이 활성화된다.
4. 로그인 버튼이 비활성화 된다.
5. 로그인 버튼이 비활성화 된다.",P1,1.0,common,app,_x0008_v25.2.0,권한인증확인+예외에러확인+설정상태유지,"로그인,권한_허용,설정_변경",0,0,0,1,1,0,0,0,1,0,1,1,0
1.가입,59,랜딩 확인,새로운 카카오 계정 만들기,권한 허용,"랜딩 확인
: 약관 페이지",,1. [새로운 카카오계정 만들기] 버튼 탭,"1. 약관 페이지로 랜딩되며 약관 노출
----------
- ""모두 동의합니다.""
노출 약관
- 만 14세 이상입니다.
- [필수] 카카오 계정 약관
- [필수] 카카오 통합 서비스 약관
- [필수] 개인정보 수집 및 이용 동의
- [선택] 카카오알림 채널 추가 및 광고 메시지 수신
- [선택] 위치정보 수집 및 이용 동의
- [선택] 프로필 정보 추가 수집 동의",P1,1.0,common,app,_x0008_v25.10.0,권한인증확인+알림푸시확인,권한_허용,0,0,0,1,0,0,1,0,0,0,0,0,0
1.가입,61,랜딩 확인,카카오 계정 로그인,기존 계정 로그인 시 약관 페이지 스킵 확인,"랜딩 확인
: 약관 페이지",최신버전으로 가입한 계정 로그인,1. ID/PW입력 후 [카카오 계정 로그인] 버튼 탭,1. 전화번호 입력 페이지 랜딩 확인,P1,1.0,common,app,_x0008_v25.2.0,,로그인,0,0,0,1,0,0,0,0,0,0,1,0,0
1.가입,62,랜딩 확인,카카오 계정 로그인,톡 미가입 계정 로그인 시 약관 페이지 랜딩 확인,"랜딩 확인
: 약관 페이지",웹에서 생성한 카카오 계정 로그인,1. ID/PW입력 후 [카카오 계정 로그인] 버튼 탭,1. 약관 페이지로 랜딩된다.,P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,로그인,0,0,1,1,0,0,0,0,0,0,1,0,0
1.가입,78,모두 동의 기능,개별 약관,[ >] 버튼,"랜딩 확인
: 약관 페이지",미동의 상태,1. 모두 동의합니다. 영역 탭,"1. 약관이 모두 체크상태로 변경된다.
[동의하고 계속 진행합니다] 버튼이 활성화된다.",P1,1.0,common,app,_x0008_v25.2.0,데이터변경확인+권한인증확인,기타,0,1,0,1,0,0,0,0,0,0,1,1,0
1.가입,79,모두 동의 기능,개별 약관,[ >] 버튼,"랜딩 확인
: 약관 페이지",일부 동의 상태,1. 모두 동의합니다. 영역 탭,"1. 약관이 모두 체크상태로 변경된다.
[동의하고 계속 진행합니다] 버튼이 활성화된다.",P1,1.0,common,app,_x0008_v25.2.0,데이터변경확인+권한인증확인,기타,0,1,0,1,0,0,0,0,0,0,1,1,0
1.가입,80,모두 동의 기능,개별 약관,[ >] 버튼,"랜딩 확인
: 약관 페이지",모두 동의 상태,1. 모두 동의합니다. 영역 탭,"1. 약관이 모두 해제상태로 변경된다.
[동의하고 계속 진행합니다] 버튼이 비활성화된다.",P1,1.0,common,app,_x0008_v25.2.0,데이터변경확인+권한인증확인,기타,0,1,0,1,0,0,0,0,0,0,1,1,0
1.가입,82,약관 별 문구 및 링크 확인,만 14세 이상입니다.,[ >] 버튼,"랜딩 확인
: 약관 페이지",,-,"-
링크 없음 체크 처리만 가능",P1,1.0,common,app,_x0008_v25.2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1.가입,83,약관 별 문구 및 링크 확인,[필수] 카카오계정 약관,[ >] 버튼,"랜딩 확인
: 약관 페이지",,"1. 계정 링크 클릭
2. 이전 버튼 클릭","1. 링크 전문 페이지로 이동된다.
2. 약관 페이지로 돌아온다.",P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,,0,0,1,1,0,0,0,0,0,0,0,1,0
1.가입,84,약관 별 문구 및 링크 확인,[필수] 카카오 통합서비스 약관,[ >] 버튼,"랜딩 확인
: 약관 페이지",,"1. 계정 링크 클릭
2. 이전 버튼 클릭","1. 링크 전문 페이지로 이동된다.
2. 약관 페이지로 돌아온다.",P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,,0,0,1,1,0,0,0,0,0,0,0,1,0
1.가입,85,약관 별 문구 및 링크 확인,[필수] 개인정보 수집 및 이용 동의,[ >] 버튼,"랜딩 확인
: 약관 페이지",,"1. 계정 링크 클릭
2. 이전 버튼 클릭","1. 링크 전문 페이지로 이동된다.
2. 약관 페이지로 돌아온다.",P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,,0,0,1,1,0,0,0,0,0,0,0,1,0
1.가입,86,약관 별 문구 및 링크 확인,[선택] 카카오알림 채널 추가 및 광고메시지 수신,[ >] 버튼,"랜딩 확인
: 약관 페이지",,"1. 계정 링크 클릭
2. 이전 버튼 클릭","1. 링크 전문 페이지로 이동된다.
2. 약관 페이지로 돌아온다.",P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,,0,0,1,1,0,0,0,0,0,0,0,1,0
1.가입,87,약관 별 문구 및 링크 확인,[선택] 위치정보 수집 및 이용동의,[ >] 버튼,"랜딩 확인
: 약관 페이지",,"1. 계정 링크 클릭
2. 이전 버튼 클릭","1. 링크 전문 페이지로 이동된다.
2. 약관 페이지로 돌아온다.",P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,,0,0,1,1,0,0,0,0,0,0,0,1,0
1.가입,88,약관 별 문구 및 링크 확인,[선택] 프로필 정보 추가 수집 동의,[ >] 버튼,"랜딩 확인
: 약관 페이지",,"1. 계정 링크 클릭
2. 이전 버튼 클릭","1. 링크 전문 페이지로 이동된다.
2. 약관 페이지로 돌아온다.",P1,1.0,common,app,_x0008_v25.2.0,기능동작확인+권한인증확인,,0,0,1,1,0,0,0,0,0,0,0,1,0
1.가입,90,톡약관만 노출 케이스,모두 동의 버튼 미노출,[ >] 버튼,"랜딩 확인
: 약관 페이지",,1. 약관 페이지 디자인 확인,"1. 톡 서비스 약관만 표시되며[필수], [모두 동의] 버튼은 표시되지 않음",P3,3.0,common,app,_x0008_v25.2.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0
1.가입,93,랜딩 확인,다음,전체 약관 동의 후 진행,"랜딩 확인
: 약관 페이지",약관 모두 동의,1. [다음] 버튼 탭,1. 전화번호 인증 화면으로 이동된다.,P1,1.0,common,app,_x0008_v25.2.0,UI노출확인+기능동작확인+권한인증확인,기타,1,0,1,1,0,0,0,0,0,0,1,1,0
1.가입,94,랜딩 확인,다음,필수 약관 동의 후 진행,"랜딩 확인
: 약관 페이지",선택 약관 미동의,1. [다음] 버튼 탭,1. 전화번호 인증 화면으로 이동된다.,P1,1.0,common,app,_x0008_v25.2.0,UI노출확인+기능동작확인+권한인증확인,기타,1,0,1,1,0,0,0,0,0,0,1,1,0
1.가입,95,랜딩 확인,다음,14세 이상 미동의 후 진행 flow 확인,"랜딩 확인
: 약관 페이지",14세 미동의,"1. [다음] 버튼 탭

2. [네] 버튼 탭

3. 약관 모두 동의 후 14세 이상 실명인증 프로세스 완료
- spec & tip의 14세 미만 정보 사용

4. 보호자 약관 동의 및 본인 인증 절차 완료

5. 전화번호(톡미사용중인 번호)로 인증
6. 인증번호 입력 화면에서 인증번호 입력_x0008_
7. 비밀번호 입력 화면에서 비밀번호 생성
8. 프로필 작성 후 [확인]
9. 이메일 등록 화면에서 [나중에하기] 탭","1. 14세 미만 가입 Flow로 진입된다.
----------
만 14세 미만인가요?
만 14세 미만은 보호자 동의가 필요합니다.
[아니요] [네]

2. 본인확인 화면 표시

3. 보호자(법정 대리인) 동의 웹뷰 표시
----------
[선택] 프로필 정보 추가 수집 동의가 체크 상태로 표시된다.

- 본인확인 정보는 프로필 정보로 이용하며, [카카오계정 > 내정보 관리]에서 관리할 수 있습니다.

4. 전화번호 입력 화면 표시
5~8 : 일반적인 가입 경로로 설명 생략

9. 신규 가입 완료되며 친구탭으로 이동된다.",P1,1.0,common,app,_x0008_v25.7.0,UI노출확인+기능동작확인+권한인증확인,"로그인,회원가입,친구_존재",1,0,1,1,0,0,0,0,0,0,1,1,0
1.가입,96,랜딩 확인,처음으로 돌아가기,14세 이상 미동의 후 진행 flow 확인,"랜딩 확인
: 약관 페이지",,1. [처음으로 돌아가기] 버튼 탭,1. 로그인 화면으로 돌아간다.,P1,1.0,common,app,_x0008_v25.2.0,,로그인,0,0,0,1,0,0,0,0,0,0,0,0,0
1.가입,108,국가번호 디폴트 셀렉트,국가번호 자동 입력(iOS),14세 이상 미동의 후 진행 flow 확인,"랜딩 확인
: 약관 페이지",한국 유심 장착된 기기,1. 디폴트 노출되는 국가 번호를 확인,1. KR +82로 노출된다.,P1,1.0,common,app,_x0008_v25.2.0,UI노출확인+멀티디바이스OS,기타,1,0,0,0,0,0,0,1,0,0,1,0,0
1.가입,110,전화번호 자동 입력 및 권한 획득,권한 허용 후 자동입력 확인(Android),14세 이상 미동의 후 진행 flow 확인,권한 허용,"전화 권한 없음
허용 안함 횟수 2회 미만","1. 가입 - 전화번호 입력화면 진입

2. [확인] 탭

3. [허용] 탭","1. 팝업 표시

2. 권한 설정 팝업 표시

3. 전화번호 입력란에 USIM의 전화번호가 자동입력된다.

- 앱 권한 확인시 전화 권한 허용으로 표시",P1,1.0,android,A,_x0008_v25.2.0,UI노출확인+권한인증확인+알림푸시확인,권한_허용,1,0,0,1,0,0,1,0,0,0,1,0,0
1.가입,111,전화번호 자동 입력 및 권한 획득,권한 허용 후 자동입력 확인(Android),14세 이상 미동의 후 진행 flow 확인,권한 취소,전화 권한 없음,"1. 가입 - 전화번호 입력화면 진입

2. [취소] 탭","1. 팝업 표시
전화 권한 안내

2. 전화번호가 자동입력되지 않는다.

- 앱 권한 확인시 전화 권한 허용 안함으로 표시",P1,1.0,android,A,_x0008_v25.2.0,UI노출확인+권한인증확인+예외에러확인+알림푸시확인,권한_허용,1,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,112,전화번호 자동 입력 및 권한 획득,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,"전화 권한 없음
허용 안함 횟수 2회 이상","1. 가입 - 전화번호 입력화면 진입

2. [확인] 탭

3. [설정] 탭","1. 전화 권한 안내 팝업 표시

2. 권한 유도창 노출

3. 애플리케이션 정보 > 카카오톡 이동",P3,3.0,common,app,_x0008_v25.2.0,UI노출확인+권한인증확인+예외에러확인+알림푸시확인,기타,1,0,0,1,1,0,1,0,0,0,1,0,0
1.가입,114,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,기기 언어 설정 = 한국어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,UI노출확인+멀티디바이스OS,기타,1,0,0,0,0,0,0,1,0,0,1,1,0
1.가입,115,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,일본어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,116,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,스페인어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,117,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,독일어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,118,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,프랑스어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,119,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,이탈리아어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,120,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,포르투갈어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,121,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,인도네시아어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,122,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,태국어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,123,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,터키어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,124,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,베트남어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,125,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,중국어-간체,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,126,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,중국어-번체,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,127,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,러시아어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
1.가입,128,언어 설정 적용,권한 유도창 노출,14세 이상 미동의 후 진행 flow 확인,권한 취소,아랍어,1. 국가 리스트를 확인한다.,1. 설정한 국가의 언어로 표시된다.,P3,3.0,common,app,_x0008_v25.2.0,,기타,1,0,0,0,0,0,0,0,0,0,1,1,0
